District_Name,Fiscal_Year,Fund_Code,Object_Code,School_Code,Function_Code,Program_Code,Account_Name,Date,TransactionNo,Journal,Description,absolute_amount,Credit_Flag,amount
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/2/2020,5952,PAYRL,Employee,100.58,,100.58
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/2/2020,5952,PAYRL,Employee,59,,59
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/2/2020,5952,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/2/2020,5952,PAYRL,Employee,"2,213.94",,2213.94
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,106.68,,106.68
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,100.84,,100.84
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,924.06,,924.06
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,873.54,,873.54
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,62.41,,62.41
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,59,,59
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/3/2020,5955,PAYRL,Employee,"2,213.94",,2213.94
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,106.68,,106.68
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,100.85,,100.85
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,924.07,,924.07
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,873.55,,873.55
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,62.41,,62.41
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,59,,59
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/4/2020,5958,PAYRL,Employee,"2,213.94",,2213.94
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/5/2020,5972,PAYRL,Employee,20.32,,20.32
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/5/2020,5972,PAYRL,Employee,19.21,,19.21
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,274.76,,274.76
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,64.26,,64.26
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,37.59,,37.59
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,"1,156.23",,1156.23
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/30/2020,6002,GJNLA,Head Teacher benefits reclass,956.81,R,-956.81
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/30/2020,6002,GJNLA,Head Teacher benefits reclass,956.81,R,-956.81
Aleutian Region School District,20,100,350,100,315,000,Employee Benefits,6/30/2020,6062,GJNLA,Employee SPED allocation,"9,732.71",R,-9732.71
Aleutian Region School District,20,100,350,200,315,000,Employee Benefits,6/30/2020,6062,GJNLA,Employee SPED allocation,"9,732.71",,9732.71
Aleutian Region School District,20,100,350,200,315,000,Employee Benefits,6/30/2020,6063,GJNLA,TRS on-behalf allocation,"7,621.34",,7621.34
Aleutian Region School District,20,100,350,200,315,000,Employee Benefits,6/30/2020,6064,GJNLA,Add'l TRS on-behalf allocation,"1,746.12",R,-1746.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,137.28,,137.28
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,"1,189.12",,1189.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,80.31,,80.31
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,6/2/2020,5952,PAYRL,Employee,64.78,,64.78
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,6/2/2020,5952,PAYRL,Employee,561.12,,561.12
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,6/2/2020,5952,PAYRL,Employee,37.9,,37.9
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,6/5/2020,5972,PAYRL,Employee,12.33,,12.33
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,6/30/2020,6003,GJNLA,Reclass benefits expense,"4,360.42",R,-4360.42
Aleutian Region School District,20,100,350,350,099,000,Employee Benefits,6/30/2020,6063,GJNLA,TRS on-behalf allocation,"5,333.91",,5333.91
Aleutian Region School District,20,100,350,400,302,000,Employee Benefits,6/30/2020,6002,GJNLA,Head Teacher benefits reclass,675.73,,675.73
Aleutian Region School District,20,100,350,400,302,000,Employee Benefits,6/30/2020,6002,GJNLA,Head Teacher benefits reclass,675.73,,675.73
Aleutian Region School District,20,100,350,400,315,000,Employee Benefits,6/30/2020,6002,GJNLA,Head Teacher benefits reclass,956.81,,956.81
Aleutian Region School District,20,100,350,400,315,000,Employee Benefits,6/30/2020,6002,GJNLA,Head Teacher benefits reclass,956.81,,956.81
Aleutian Region School District,20,100,350,400,315,000,Employee Benefits,6/30/2020,6063,GJNLA,TRS on-behalf allocation,"1,794.08",,1794.08
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,134.54,,134.54
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,56.59,,56.59
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,31.47,,31.47
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,13.23,,13.23
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,18.41,,18.41
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,7.74,,7.74
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,135.94,,135.94
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,31.8,,31.8
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,18.6,,18.6
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,113.86,,113.86
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,26.63,,26.63
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,15.58,,15.58
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,104.2,,104.2
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,24.36,,24.36
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,14.26,,14.26
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,132.49,,132.49
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,30.99,,30.99
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,18.13,,18.13
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,122.14,,122.14
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,28.57,,28.57
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,16.71,,16.71
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,116.62,,116.62
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,27.27,,27.27
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,15.96,,15.96
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,129.73,,129.73
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,30.34,,30.34
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,17.75,,17.75
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,92.47,,92.47
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,21.63,,21.63
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,12.65,,12.65
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,121.45,,121.45
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,28.4,,28.4
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,16.62,,16.62
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,104.89,,104.89
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,24.53,,24.53
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,14.35,,14.35
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,5/31/2020,5969,GJNLA,Mar payroll tax reimbursement,126.75,R,-126.75
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,6/30/2020,6003,GJNLA,Reclass benefits expense,"4,360.42",,4360.42
Aleutian Region School District,20,100,350,550,099,000,Employee Benefits,6/30/2020,6063,GJNLA,TRS on-behalf allocation,"5,333.81",,5333.81
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,64.42,,64.42
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,15.06,,15.06
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,47.26,,47.26
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,184.38,,184.38
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,43.13,,43.13
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,135.27,,135.27
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,75.53,,75.53
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,17.66,,17.66
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,55.41,,55.41
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,131.06,,131.06
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,17.53,,17.53
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,30.65,,30.65
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,4.1,,4.1
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,96.16,,96.16
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,2.4,,2.4
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,120.85,,120.85
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,95.53,,95.53
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,28.27,,28.27
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,22.34,,22.34
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,16.54,,16.54
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,11/14/2019,5883,PAYRL,Employee,70.08,,70.08
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,115.51,,115.51
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,7.89,,7.89
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,27.02,,27.02
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,1.85,,1.85
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,84.75,,84.75
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,1.08,,1.08
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,64.42,,64.42
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,10.52,,10.52
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,49.6,,49.6
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,15.07,,15.07
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,2.46,,2.46
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,11.6,,11.6
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,47.26,,47.26
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,1.44,,1.44
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,6.79,,6.79
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,62.2,,62.2
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,7.01,,7.01
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,11.59,,11.59
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,14.54,,14.54
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,1.64,,1.64
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,2.71,,2.71
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,45.63,,45.63
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,0.96,,0.96
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,1.59,,1.59
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,126.63,,126.63
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,29.62,,29.62
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,92.9,,92.9
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,144.39,,144.39
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,33.77,,33.77
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,105.94,,105.94
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,139.95,,139.95
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,32.73,,32.73
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,102.68,,102.68
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,273.24,,273.24
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,48.22,,48.22
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,63.9,,63.9
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,11.28,,11.28
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,200.47,,200.47
Aleutian Region School District,20,100,350,605,302,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,6.6,,6.6
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,126.65,,126.65
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,29.62,,29.62
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,7/15/2019,5817,PAYRL,Employee,92.92,,92.92
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,67.77,,67.77
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,15.85,,15.85
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,8/15/2019,5838,PAYRL,Employee,49.71,,49.71
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,237.96,,237.96
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,55.65,,55.65
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,9/16/2019,5848,PAYRL,Employee,174.58,,174.58
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,112.09,,112.09
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,26.22,,26.22
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,10/16/2019,5868,PAYRL,Employee,82.24,,82.24
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,227.89,,227.89
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,53.29,,53.29
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,12/16/2019,5895,PAYRL,Employee,167.2,,167.2
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,194.62,,194.62
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,45.52,,45.52
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,1/16/2020,5905,PAYRL,Employee,142.79,,142.79
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,4.58,,4.58
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,90.11,,90.11
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,1.07,,1.07
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,21.07,,21.07
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,3.36,,3.36
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,2/14/2020,5914,PAYRL,Employee,12.33,,12.33
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,233.88,,233.88
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,54.69,,54.69
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,3/15/2020,5923,PAYRL,Employee,171.59,,171.59
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,244.14,,244.14
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,57.1,,57.1
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,4/15/2020,5935,PAYRL,Employee,179.12,,179.12
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,340.32,,340.32
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,79.59,,79.59
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,5/15/2020,5944,PAYRL,Employee,249.68,,249.68
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,358.63,,358.63
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,83.88,,83.88
Aleutian Region School District,20,100,350,605,315,000,Employee Benefits,6/16/2020,5978,PAYRL,Employee,263.11,,263.11
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,7/31/2019,5832,GJNLA,SAllisoin Perotti Sped service,"4,020.00",,4020
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,7/31/2019,5832,GJNLA,Sped Ed Consultant Sped serv,"13,150.00",,13150
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,7/31/2019,5832,GJNLA,SERRC SPed Services,"25,042.00",,25042
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,7/31/2019,5855,GJNLA,SPED FY20 Exp to Grant 272&265,"19,295.27",R,-19295.27
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,10/3/2019,5856,GJNLA,SPed Service Alloc F265&F272,"4,823.82",R,-4823.82
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,6/11/2020,5987,GJNLA,Reclass to correct object code,"25,042.00",,25042
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,6/11/2020,5987,GJNLA,Reclass to correct object code,"2,010.00",,2010
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,6/11/2020,5987,GJNLA,Reclass to correct object code,"3,510.00",,3510
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,6/11/2020,5987,GJNLA,Reclass to correct object code,"6,575.00",,6575
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,6/11/2020,5987,GJNLA,Reclass to correct object code,"6,575.00",,6575
Aleutian Region School District,20,100,410,220,099,000,Contracted Services - Special Ed,6/30/2020,5985,GJNLA,SRRC refund,"4,978.00",R,-4978
Aleutian Region School District,20,100,410,350,099,000,Contracted Instructional Support,5/29/2020,5948,PURCH,"POWELL, JAMES","2,500.00",,2500
Aleutian Region School District,20,100,410,512,099,000,Professional Services,7/11/2019,5812,PURCH,SEDOR WENDLANDT EVANS FILIPPI,"1,922.00",,1922
Aleutian Region School District,20,100,410,512,099,000,Professional Services,7/31/2019,5830,GJNLA,Reverse FY19 Accrued Exp Sedor,"1,922.00",R,-1922
Aleutian Region School District,20,100,410,512,099,000,Professional Services,7/31/2019,5832,GJNLA,Chug SD July & Aug Services,"10,000.00",,10000
Aleutian Region School District,20,100,410,512,099,000,Professional Services,9/4/2019,5842,PURCH,"ALTMAN, ROGERS & CO","12,070.00",,12070
Aleutian Region School District,20,100,410,512,099,000,Professional Services,9/4/2019,5842,PURCH,CHUGACH SCHOOL DISTRICT,"10,000.00",,10000
